id,name,degree
"Q128321, United States Of America","Q128321, United States Of America",1
"Q1030184, United States Of America","Q1030184, United States Of America",1
"Q975549, United States Of America","Q975549, United States Of America",1
"Q913243, United States Of America","Q913243, United States Of America",1
"Q205842, United States Of America","Q205842, United States Of America",1
"Q639452, United States Of America","Q639452, United States Of America",1
"Q1016981, United States Of America","Q1016981, United States Of America",1
"Q578277, United States Of America","Q578277, United States Of America",1
"Q189602, United States Of America","Q189602, United States Of America",1
"Q744948, United States Of America","Q744948, United States Of America",1
"Q47430, United States Of America","Q47430, United States Of America",1
"Q753034, United States Of America","Q753034, United States Of America",1
"Q584849, United States Of America","Q584849, United States Of America",1
"Q138901, United States Of America","Q138901, United States Of America",1
"Q957279, United States Of America","Q957279, United States Of America",1
"Q491239, United States Of America","Q491239, United States Of America",1
"Q79860, United States Of America","Q79860, United States Of America",1
"Q49272, United States Of America","Q49272, United States Of America",1
"Q2334435, United States Of America","Q2334435, United States Of America",1
"Q621549, United States Of America","Q621549, United States Of America",1
"Q990271, United States Of America","Q990271, United States Of America",1
"Q984155, United States Of America","Q984155, United States Of America",1
"Q576671, United States Of America","Q576671, United States Of America",1
"Q487119, United States Of America","Q487119, United States Of America",1
"Q37043, United States Of America","Q37043, United States Of America",1
"Q773432, United States Of America","Q773432, United States Of America",1
"Q574192, United States Of America","Q574192, United States Of America",1
"Q16563, United States Of America","Q16563, United States Of America",1
"Q816099, United States Of America","Q816099, United States Of America",1
"Q590849, United States Of America","Q590849, United States Of America",1
"Q950926, United States Of America","Q950926, United States Of America",1
"Q927134, United States Of America","Q927134, United States Of America",1
"Q931778, United States Of America","Q931778, United States Of America",1
"Q695565, United States Of America","Q695565, United States Of America",1
"Q79809, United States Of America","Q79809, United States Of America",1
"Q79783, United States Of America","Q79783, United States Of America",1
"Q51690, United States Of America","Q51690, United States Of America",1
"Q1011108, United States Of America","Q1011108, United States Of America",1
"Q852638, United States Of America","Q852638, United States Of America",1
"Q317865, United States Of America","Q317865, United States Of America",1
"Q166304, United States Of America","Q166304, United States Of America",1
"Q488125, United States Of America","Q488125, United States Of America",1
"Q239877, United States Of America","Q239877, United States Of America",1
"Q122563, United States Of America","Q122563, United States Of America",1
"Q49197, United States Of America","Q49197, United States Of America",1
"Q1926987, United States Of America","Q1926987, United States Of America",1
"Q839805, United States Of America","Q839805, United States Of America",1
"Q79553, United States Of America","Q79553, United States Of America",1
"Q927122, United States Of America","Q927122, United States Of America",1
"Q864130, United States Of America","Q864130, United States Of America",1
"Q2933940, United States Of America","Q2933940, United States Of America",1
"Q988916, United States Of America","Q988916, United States Of America",1
"Q852684, United States Of America","Q852684, United States Of America",1
"Q11592, United States Of America","Q11592, United States Of America",1
"Q485186, United States Of America","Q485186, United States Of America",1
"Q948102, United States Of America","Q948102, United States Of America",1
"Q986302, United States Of America","Q986302, United States Of America",1
"Q177861, United States Of America","Q177861, United States Of America",1
"Q918195, United States Of America","Q918195, United States Of America",1
"Q487988, United States Of America","Q487988, United States Of America",1
"Q257830, United States Of America","Q257830, United States Of America",1
"Q48274, United States Of America","Q48274, United States Of America",1
"Q846409, United States Of America","Q846409, United States Of America",1
"Q487201, United States Of America","Q487201, United States Of America",1
"Q491461, United States Of America","Q491461, United States Of America",1
"Q974145, United States Of America","Q974145, United States Of America",1
"Q1055845, United States Of America","Q1055845, United States Of America",1
"Q506325, United States Of America","Q506325, United States Of America",1
"Q535870, United States Of America","Q535870, United States Of America",1
"Q588898, United States Of America","Q588898, United States Of America",1
"Q212991, United States Of America","Q212991, United States Of America",1
"Q927510, United States Of America","Q927510, United States Of America",1
"Q370925, United States Of America","Q370925, United States Of America",1
"Q430316, United States Of America","Q430316, United States Of America",1
"Q79931, United States Of America","Q79931, United States Of America",1
"Q984534, United States Of America","Q984534, United States Of America",1
"Q913225, United States Of America","Q913225, United States Of America",1
"Q492342, United States Of America","Q492342, United States Of America",1
"Q476669, United States Of America","Q476669, United States Of America",1
"Q492796, United States Of America","Q492796, United States Of America",1
"Q79716, United States Of America","Q79716, United States Of America",1
"Q33264, United States Of America","Q33264, United States Of America",1
"Q988914, United States Of America","Q988914, United States Of America",1
"Q990866, United States Of America","Q990866, United States Of America",1
"Q472675, United States Of America","Q472675, United States Of America",1
"Q763080, United States Of America","Q763080, United States Of America",1
"Q892635, United States Of America","Q892635, United States Of America",1
"Q761885, United States Of America","Q761885, United States Of America",1
"Q574612, United States Of America","Q574612, United States Of America",1
"Q577478, United States Of America","Q577478, United States Of America",1
"Q989459, United States Of America","Q989459, United States Of America",1
"Q327022, United States Of America","Q327022, United States Of America",1
"Q500481, United States Of America","Q500481, United States Of America",1
"Q585857, United States Of America","Q585857, United States Of America",1
"Q964958, United States Of America","Q964958, United States Of America",1
"Q867104, United States Of America","Q867104, United States Of America",1
"Q52471, United States Of America","Q52471, United States Of America",1
"Q1519069, United States Of America","Q1519069, United States Of America",1
"Q462161, United States Of America","Q462161, United States Of America",1
"Q467664, United States Of America","Q467664, United States Of America",1
"Q2033307, United States Of America","Q2033307, United States Of America",1
"Q461826, United States Of America","Q461826, United States Of America",1
"Q966428, United States Of America","Q966428, United States Of America",1
"Q984374, United States Of America","Q984374, United States Of America",1
"Q936780, United States Of America","Q936780, United States Of America",1
"Q1003654, United States Of America","Q1003654, United States Of America",1
"Q943775, United States Of America","Q943775, United States Of America",1
"Q818311, United States Of America","Q818311, United States Of America",1
"Q929024, United States Of America","Q929024, United States Of America",1
"Q955386, United States Of America","Q955386, United States Of America",1
"Q828736, United States Of America","Q828736, United States Of America",1
"Q576279, United States Of America","Q576279, United States Of America",1
"Q49221, United States Of America","Q49221, United States Of America",1
"Q1898798, United States Of America","Q1898798, United States Of America",1
"Q113602, United States Of America","Q113602, United States Of America",1
"Q213325, United States Of America","Q213325, United States Of America",1
"Q493840, United States Of America","Q493840, United States Of America",1
"Q852704, United States Of America","Q852704, United States Of America",1
"Q1022993, United States Of America","Q1022993, United States Of America",1
"Q1853778, United States Of America","Q1853778, United States Of America",1
"Q593022, United States Of America","Q593022, United States Of America",1
"Q966657, United States Of America","Q966657, United States Of America",1
"Q851034, United States Of America","Q851034, United States Of America",1
"Q261711, United States Of America","Q261711, United States Of America",1
"Q1107962, United States Of America","Q1107962, United States Of America",1
"Q1778812, United States Of America","Q1778812, United States Of America",1
"Q2797172, United States Of America","Q2797172, United States Of America",1
"Q695511, United States Of America","Q695511, United States Of America",1
"Q695556, United States Of America","Q695556, United States Of America",1
"Q758559, United States Of America","Q758559, United States Of America",1
"Q1019805, United States Of America","Q1019805, United States Of America",1
"Q1784180, United States Of America","Q1784180, United States Of America",1
"Q51694, United States Of America","Q51694, United States Of America",1
"Q79842, United States Of America","Q79842, United States Of America",1
"Q844033, United States Of America","Q844033, United States Of America",1
"Q745168, United States Of America","Q745168, United States Of America",1
"Q981445, United States Of America","Q981445, United States Of America",1
"Q983863, United States Of America","Q983863, United States Of America",1
"Q493261, United States Of America","Q493261, United States Of America",1
"Q970086, United States Of America","Q970086, United States Of America",1
"Q248922, United States Of America","Q248922, United States Of America",1
"Q1065497, United States Of America","Q1065497, United States Of America",1
"Q370972, United States Of America","Q370972, United States Of America",1
"Q29364, United States Of America","Q29364, United States Of America",1
"Q835810, United States Of America","Q835810, United States Of America",1
"Q94928, United States Of America","Q94928, United States Of America",1
"Q966486, United States Of America","Q966486, United States Of America",1
"Q747388, United States Of America","Q747388, United States Of America",1
"Q948045, United States Of America","Q948045, United States Of America",1
"Q206464, United States Of America","Q206464, United States Of America",1
"Q991209, United States Of America","Q991209, United States Of America",1
"Q495369, United States Of America","Q495369, United States Of America",1
"Q948219, United States Of America","Q948219, United States Of America",1
"Q838782, United States Of America","Q838782, United States Of America",1
"Q754475, United States Of America","Q754475, United States Of America",1
"Q71, Switzerland","Q71, Switzerland",1
"Q7880, France","Q7880, France",1
"Q3764, Germany","Q3764, Germany",1
"Q2833, Germany","Q2833, Germany",1
"Q1724, Germany","Q1724, Germany",1
"Q2751, Italy","Q2751, Italy",1
"Q213154, United Kingdom","Q213154, United Kingdom",1
"Q69345, Switzerland","Q69345, Switzerland",1
"Q264620, Germany","Q264620, Germany",1
"Q25607, Switzerland","Q25607, Switzerland",1
"Q7024, Switzerland","Q7024, Switzerland",1
"Q4077, Poland","Q4077, Poland",1
"Q494747, Poland","Q494747, Poland",1
"Q489911, France","Q489911, France",1
"Q14821, Germany","Q14821, Germany",1
"Q12062, Germany","Q12062, Germany",1
"Q484870, Germany","Q484870, Germany",1
"Q40898, France","Q40898, France",1
"Q14960, Czechia","Q14960, Czechia",1
"Q11194, Bosnia And Herz.","Q11194, Bosnia And Herz.",1
"Q47465, France","Q47465, France",1
"Q384, North Macedonia","Q384, North Macedonia",1
"Q1000336, Argentina","Q1000336, Argentina",1
"Q47837, Morocco","Q47837, Morocco",1
"Q8678, Brazil","Q8678, Brazil",1
"Q468782, Peru","Q468782, Peru",1
"Q186935, El Salvador","Q186935, El Salvador",1
"Q132679, Curaçao","Q132679, Curaçao",1
"Q3826, Oman","Q3826, Oman",1
"Q61445, India","Q61445, India",1
"Q2280, Belarus","Q2280, Belarus",1
"Q13670, Italy","Q13670, Italy",1
"Q6441, France","Q6441, France",1
"Q2684, Russia","Q2684, Russia",1
"Q208162, India","Q208162, India",1
"Q746718, United Kingdom","Q746718, United Kingdom",1
"Q3711, Serbia","Q3711, Serbia",1
"Q2656, Italy","Q2656, Italy",1
"Q25475, Georgia","Q25475, Georgia",1
"Q33682, Vietnam","Q33682, Vietnam",1
"Q505807, North Korea","Q505807, North Korea",1
"Q331078, Iran","Q331078, Iran",1
"Q201051, Israel","Q201051, Israel",1
"Q200718, India","Q200718, India",1
"Q288, France","Q288, France",1
"Q168652, Somaliland","Q168652, Somaliland",1
"Q528432, Cameroon","Q528432, Cameroon",1
"Q1439157, Brazil","Q1439157, Brazil",1
"Q171771, India","Q171771, India",1
"Q208143, United Kingdom","Q208143, United Kingdom",1
"Q7525, Russia","Q7525, Russia",1
"Q44238, Argentina","Q44238, Argentina",1
"Q208718, Sudan","Q208718, Sudan",1
"Q2135, Canada","Q2135, Canada",1
"Q2678, Belarus","Q2678, Belarus",1
"Q115382, Cuba","Q115382, Cuba",1
"Q202776, Senegal","Q202776, Senegal",1
"Q478518, Greece","Q478518, Greece",1
"Q498048, Mozambique","Q498048, Mozambique",1
"Q510413, Peru","Q510413, Peru",1
"Q109374, North Korea","Q109374, North Korea",1
"Q771345, Egypt","Q771345, Egypt",1
"Q333074, Chad","Q333074, Chad",1
"Q156760, Ukraine","Q156760, Ukraine",1
"Q679169, Honduras","Q679169, Honduras",1
"Q199723, Turkey","Q199723, Turkey",1
"Q312759, Algeria","Q312759, Algeria",1
"Q130469, Afghanistan","Q130469, Afghanistan",1
"Q131290, Azerbaijan","Q131290, Azerbaijan",1
"Q9125, Switzerland","Q9125, Switzerland",1
"Q36307, Argentina","Q36307, Argentina",1
"Q44217, Argentina","Q44217, Argentina",1
"Q207429, Mexico","Q207429, Mexico",1
"Q386649, Iran","Q386649, Iran",1
"Q399322, Zimbabwe","Q399322, Zimbabwe",1
"Q157024, North Macedonia","Q157024, North Macedonia",1
"Q163490, Lebanon","Q163490, Lebanon",1
"Q193380, Russia","Q193380, Russia",1
"Q342043, United States Of America","Q342043, United States Of America",1
"Q2082, Canada","Q2082, Canada",1
"Q174744, Chile","Q174744, Chile",1
"Q181946, France","Q181946, France",1
"Q983511, Brazil","Q983511, Brazil",1
"Q545707, Algeria","Q545707, Algeria",1
"Q8247, Nepal","Q8247, Nepal",1
"Q193250, Zimbabwe","Q193250, Zimbabwe",1
"Q146699, Iran","Q146699, Iran",1
"Q171866, United Kingdom","Q171866, United Kingdom",1
"Q765553, Iran","Q765553, Iran",1
"Q5470, Russia","Q5470, Russia",1
"Q131350, Iran","Q131350, Iran",1
"Q188478, Romania","Q188478, Romania",1
"Q983747, Brazil","Q983747, Brazil",1
"Q194332, Brazil","Q194332, Brazil",1
"Q208669, Brazil","Q208669, Brazil",1
"Q271000, Côte D'ivoire","Q271000, Côte D'ivoire",1
"Q910973, Senegal","Q910973, Senegal",1
"Q647417, Morocco","Q647417, Morocco",1
"Q8385, Czechia","Q8385, Czechia",1
"Q386487, Belarus","Q386487, Belarus",1
"Q33345, Russia","Q33345, Russia",1
"Q44236, Argentina","Q44236, Argentina",1
"Q131491, United Kingdom","Q131491, United Kingdom",1
"Q30096, Denmark","Q30096, Denmark",1
"Q2910, Germany","Q2910, Germany",1
"Q170578, Brazil","Q170578, Brazil",1
"Q917535, Portugal","Q917535, Portugal",1
"Q990448, Portugal","Q990448, Portugal",1
"Q206903, Turkey","Q206903, Turkey",1
"Q209016, Colombia","Q209016, Colombia",1
"Q605105, Iran","Q605105, Iran",1
"Q3132, Germany","Q3132, Germany",1
"Q202453, Serbia","Q202453, Serbia",1
"Q213242, Portugal","Q213242, Portugal",1
"Q642057, Argentina","Q642057, Argentina",1
"Q1014125, Turkey","Q1014125, Turkey",1
"Q3117, Germany","Q3117, Germany",1
"Q147756, Russia","Q147756, Russia",1
"Q524894, Mexico","Q524894, Mexico",1
"Q988225, Mexico","Q988225, Mexico",1
"Q250220, Nepal","Q250220, Nepal",1
"Q205119, Peru","Q205119, Peru",1
"Q345204, Morocco","Q345204, Morocco",1
"Q109188, Brazil","Q109188, Brazil",1
"Q170521, China","Q170521, China",1
"Q335506, Uruguay","Q335506, Uruguay",1
"Q622823, Brazil","Q622823, Brazil",1
"Q3768, Côte D'ivoire","Q3768, Côte D'ivoire",1
"Q42114, South Korea","Q42114, South Korea",1
"Q212628, Iran","Q212628, Iran",1
"Q990403, Portugal","Q990403, Portugal",1
"Q4582, Chile","Q4582, Chile",1
"Q188155, Iran","Q188155, Iran",1
"Q320015, Colombia","Q320015, Colombia",1
"Q127041, India","Q127041, India",1
"Q483331, Turkey","Q483331, Turkey",1
"Q170478, United Kingdom","Q170478, United Kingdom",1
"Q397343, United Kingdom","Q397343, United Kingdom",1
"Q721198, Iran","Q721198, Iran",1
"Q83317, Iraq","Q83317, Iraq",1
"Q28587, Iran","Q28587, Iran",1
"Q28301, Brazil","Q28301, Brazil",1
"Q139229, Canada","Q139229, Canada",1
"Q321331, Brazil","Q321331, Brazil",1
"Q179665, Iran","Q179665, Iran",1
"Q237847, India","Q237847, India",1
"Q826566, Colombia","Q826566, Colombia",1
"Q477232, Kazakhstan","Q477232, Kazakhstan",1
"Q996748, Turkey","Q996748, Turkey",1
"Q323801, Mozambique","Q323801, Mozambique",1
"Q659450, Brazil","Q659450, Brazil",1
"Q318306, Mozambique","Q318306, Mozambique",1
"Q499922, Brazil","Q499922, Brazil",1
"Q15470, Spain","Q15470, Spain",1
"Q167436, Brazil","Q167436, Brazil",1
"Q44253, Argentina","Q44253, Argentina",1
"Q733005, Venezuela","Q733005, Venezuela",1
"Q42148, South Korea","Q42148, South Korea",1
"Q260911, Peru","Q260911, Peru",1
"Q6526, Italy","Q6526, Italy",1
"Q44016, Canada","Q44016, Canada",1
"Q216075, Vietnam","Q216075, Vietnam",1
"Q713357, China","Q713357, China",1
"Q487684, Turkmenistan","Q487684, Turkmenistan",1
"Q328518, Colombia","Q328518, Colombia",1
"Q153647, United Kingdom","Q153647, United Kingdom",1
"Q232226, Canada","Q232226, Canada",1
"Q132997, Brazil","Q132997, Brazil",1
"Q1513, India","Q1513, India",1
"Q206885, Turkey","Q206885, Turkey",1
"Q989492, Mexico","Q989492, Mexico",1
"Q262579, Turkey","Q262579, Turkey",1
"Q200054, India","Q200054, India",1
"Q44162, Argentina","Q44162, Argentina",1
"Q44241, Argentina","Q44241, Argentina",1
"Q205681, Brazil","Q205681, Brazil",1
"Q221921, Argentina","Q221921, Argentina",1
"Q1113311, Pakistan","Q1113311, Pakistan",1
"Q15468, Spain","Q15468, Spain",1
"Q134287, Turkey","Q134287, Turkey",1
"Q156819, Brazil","Q156819, Brazil",1
"Q42134, South Korea","Q42134, South Korea",1
"Q42084, South Korea","Q42084, South Korea",1
"Q215733, United Kingdom","Q215733, United Kingdom",1
"Q192181, Brazil","Q192181, Brazil",1
"Q36160, Vietnam","Q36160, Vietnam",1
"Q200017, India","Q200017, India",1
"Q271733, Tanzania","Q271733, Tanzania",1
"Q373705, Brazil","Q373705, Brazil",1
"Q1001914, Nicaragua","Q1001914, Nicaragua",1
"Q198206, Russia","Q198206, Russia",1
"Q622830, Brazil","Q622830, Brazil",1
"Q807311, Brazil","Q807311, Brazil",1
"Q17182, Philippines","Q17182, Philippines",1
"Q42082, South Korea","Q42082, South Korea",1
"Q699777, China","Q699777, China",1
"Q1795634, Brazil","Q1795634, Brazil",1
"Q172637, Russia","Q172637, Russia",1
"Q651874, Brazil","Q651874, Brazil",1
"Q983884, Brazil","Q983884, Brazil",1
"Q35484, Saudi Arabia","Q35484, Saudi Arabia",1
"Q12886, Belgium","Q12886, Belgium",1
"Q193443, Russia","Q193443, Russia",1
"Q181578, Iran","Q181578, Iran",1
"Q196489, Russia","Q196489, Russia",1
"Q25413, Sweden","Q25413, Sweden",1
"Q162442, India","Q162442, India",1
"Q12996, Belgium","Q12996, Belgium",1
"Q983875, Poland","Q983875, Poland",1
"Q848983, Poland","Q848983, Poland",1
"Q1001297, Poland","Q1001297, Poland",1
"Q778251, Poland","Q778251, Poland",1
"Q52889, Poland","Q52889, Poland",1
"Q500260, Poland","Q500260, Poland",1
"Q156828, Poland","Q156828, Poland",1
"Q948281, Poland","Q948281, Poland",1
"Q924049, Poland","Q924049, Poland",1
"Q841380, Poland","Q841380, Poland",1
"Q321197, Poland","Q321197, Poland",1
"Q1001239, Poland","Q1001239, Poland",1
"Q155088, Poland","Q155088, Poland",1
"Q924132, Poland","Q924132, Poland",1
"Q731805, Poland","Q731805, Poland",1
"Q157992, Poland","Q157992, Poland",1
"Q149059, Poland","Q149059, Poland",1
"Q169237, Poland","Q169237, Poland",1
"Q731079, Poland","Q731079, Poland",1
"Q345331, Poland","Q345331, Poland",1
"Q319445, Poland","Q319445, Poland",1
"Q276858, Poland","Q276858, Poland",1
"Q257561, Poland","Q257561, Poland",1
"Q745005, Poland","Q745005, Poland",1
"Q947404, Poland","Q947404, Poland",1
"Q161605, Poland","Q161605, Poland",1
"Q751123, Poland","Q751123, Poland",1
"Q186495, Poland","Q186495, Poland",1
"Q276860, Poland","Q276860, Poland",1
"Q809585, Poland","Q809585, Poland",1
"Q109992, Poland","Q109992, Poland",1
"Q324964, Poland","Q324964, Poland",1
"Q983723, Poland","Q983723, Poland",1
"Q658861, Poland","Q658861, Poland",1
"Q148849, Poland","Q148849, Poland",1
"Q325727, Poland","Q325727, Poland",1
"Q931022, Poland","Q931022, Poland",1
"Q104407, Poland","Q104407, Poland",1
"Q841352, Poland","Q841352, Poland",1
"Q1613105, Poland","Q1613105, Poland",1
"Q156837, Poland","Q156837, Poland",1
"Q249166, Poland","Q249166, Poland",1
"Q158459, Poland","Q158459, Poland",1
"Q690030, Poland","Q690030, Poland",1
"Q237512, Poland","Q237512, Poland",1
"Q193177, Poland","Q193177, Poland",1
"Q1001326, Poland","Q1001326, Poland",1
"Q985659, Poland","Q985659, Poland",1
"Q52853, Poland","Q52853, Poland",1
"Q378821, Poland","Q378821, Poland",1
"Q51438, Poland","Q51438, Poland",1
"Q987991, Poland","Q987991, Poland",1
"Q503146, Poland","Q503146, Poland",1
"Q387406, Poland","Q387406, Poland",1
"Q857331, Poland","Q857331, Poland",1
"Q497148, Poland","Q497148, Poland",1
"Q1001225, Poland","Q1001225, Poland",1
"Q115723, Poland","Q115723, Poland",1
"Q983735, Poland","Q983735, Poland",1
"Q953181, Poland","Q953181, Poland",1
"Q745051, Poland","Q745051, Poland",1
"Q218980, Poland","Q218980, Poland",1
"Q848999, Poland","Q848999, Poland",1
"Q284604, Poland","Q284604, Poland",1
"Q231593, Poland","Q231593, Poland",1
"Q751094, Poland","Q751094, Poland",1
"Q8194, Poland","Q8194, Poland",1
"Q988590, Poland","Q988590, Poland",1
"Q387449, Poland","Q387449, Poland",1
"Q644002, Poland","Q644002, Poland",1
"Q325251, Poland","Q325251, Poland",1
"Q581609, Poland","Q581609, Poland",1
"Q51434, Poland","Q51434, Poland",1
"Q690039, Poland","Q690039, Poland",1
"Q730944, Poland","Q730944, Poland",1
"Q384244, Poland","Q384244, Poland",1
"Q276859, Poland","Q276859, Poland",1
"Q33381, Vietnam","Q33381, Vietnam",1
"Q155993, Czechia","Q155993, Czechia",1
"Q146307, Czechia","Q146307, Czechia",1
"Q1009095, Czechia","Q1009095, Czechia",1
"Q1228928, Czechia","Q1228928, Czechia",1
"Q1000056, Czechia","Q1000056, Czechia",1
"Q158272, Czechia","Q158272, Czechia",1
"Q143664, Czechia","Q143664, Czechia",1
"Q1018857, Czechia","Q1018857, Czechia",1
"Q987496, Czechia","Q987496, Czechia",1
"Q656603, Czechia","Q656603, Czechia",1
"Q246634, Czechia","Q246634, Czechia",1
"Q394453, Czechia","Q394453, Czechia",1
"Q986072, Czechia","Q986072, Czechia",1
"Q986068, Czechia","Q986068, Czechia",1
"Q750224, Czechia","Q750224, Czechia",1
"Q1015011, Czechia","Q1015011, Czechia",1
"Q1013914, Czechia","Q1013914, Czechia",1
"Q1000060, Czechia","Q1000060, Czechia",1
"Q368929, Czechia","Q368929, Czechia",1
"Q327764, Czechia","Q327764, Czechia",1
"Q470369, Czechia","Q470369, Czechia",1
"Q773312, Czechia","Q773312, Czechia",1
"Q239597, Czechia","Q239597, Czechia",1
"Q149105, Czechia","Q149105, Czechia",1
"Q986082, Czechia","Q986082, Czechia",1
"Q804395, Czechia","Q804395, Czechia",1
"Q191097, Czechia","Q191097, Czechia",1
"Q392429, Czechia","Q392429, Czechia",1
"Q330409, Czechia","Q330409, Czechia",1
"Q1010131, Czechia","Q1010131, Czechia",1
"Q987487, Czechia","Q987487, Czechia",1
"Q63855, Czechia","Q63855, Czechia",1
"Q1015409, Czechia","Q1015409, Czechia",1
"Q885482, Czechia","Q885482, Czechia",1
"Q166255, Czechia","Q166255, Czechia",1
"Q158245, Czechia","Q158245, Czechia",1
"Q384403, Czechia","Q384403, Czechia",1
"Q841296, Czechia","Q841296, Czechia",1
"Q602976, Czechia","Q602976, Czechia",1
"Q375651, Czechia","Q375651, Czechia",1
"Q1020874, Czechia","Q1020874, Czechia",1
"Q1645575, Czechia","Q1645575, Czechia",1
"Q616877, Czechia","Q616877, Czechia",1
"Q1013909, Czechia","Q1013909, Czechia",1
"Q1013850, Czechia","Q1013850, Czechia",1
"Q583910, Czechia","Q583910, Czechia",1
"Q941061, Czechia","Q941061, Czechia",1
"Q1000029, Czechia","Q1000029, Czechia",1
"Q1018700, Czechia","Q1018700, Czechia",1
"Q392692, Czechia","Q392692, Czechia",1
"Q146356, Czechia","Q146356, Czechia",1
"Q581478, Czechia","Q581478, Czechia",1
"Q1025213, Czechia","Q1025213, Czechia",1
"Q682544, Czechia","Q682544, Czechia",1
"Q954611, Czechia","Q954611, Czechia",1
"Q1008686, Czechia","Q1008686, Czechia",1
"Q158257, Czechia","Q158257, Czechia",1
"Q383850, Czechia","Q383850, Czechia",1
"Q171018, Czechia","Q171018, Czechia",1
"Q158274, Czechia","Q158274, Czechia",1
"Q927541, Czechia","Q927541, Czechia",1
"Q191106, Estonia","Q191106, Estonia",1
"Q193905, Estonia","Q193905, Estonia",1
"Q213178, Estonia","Q213178, Estonia",1
"Q207275, Estonia","Q207275, Estonia",1
"Q217682, Estonia","Q217682, Estonia",1
"Q214948, Hungary","Q214948, Hungary",1
"Q645567, Hungary","Q645567, Hungary",1
"Q645014, Hungary","Q645014, Hungary",1
"Q630481, Hungary","Q630481, Hungary",1
"Q146033, Hungary","Q146033, Hungary",1
"Q374203, Hungary","Q374203, Hungary",1
"Q1076130, Hungary","Q1076130, Hungary",1
"Q674311, Hungary","Q674311, Hungary",1
"Q588606, Hungary","Q588606, Hungary",1
"Q756273, Hungary","Q756273, Hungary",1
"Q263626, Hungary","Q263626, Hungary",1
"Q604516, Hungary","Q604516, Hungary",1
"Q842912, Hungary","Q842912, Hungary",1
"Q834567, Hungary","Q834567, Hungary",1
"Q379160, Hungary","Q379160, Hungary",1
"Q604258, Hungary","Q604258, Hungary",1
"Q843021, Hungary","Q843021, Hungary",1
"Q843006, Hungary","Q843006, Hungary",1
"Q790370, Hungary","Q790370, Hungary",1
"Q260522, Hungary","Q260522, Hungary",1
"Q855052, Hungary","Q855052, Hungary",1
"Q842976, Hungary","Q842976, Hungary",1
"Q842961, Hungary","Q842961, Hungary",1
"Q842925, Hungary","Q842925, Hungary",1
"Q843028, Hungary","Q843028, Hungary",1
"Q843018, Hungary","Q843018, Hungary",1
"Q854996, Hungary","Q854996, Hungary",1
"Q36063, Hungary","Q36063, Hungary",1
"Q855060, Hungary","Q855060, Hungary",1
"Q650015, Hungary","Q650015, Hungary",1
"Q679249, Hungary","Q679249, Hungary",1
"Q189761, Hungary","Q189761, Hungary",1
"Q530634, Hungary","Q530634, Hungary",1
"Q373542, Hungary","Q373542, Hungary",1
"Q385982, Hungary","Q385982, Hungary",1
"Q607625, Hungary","Q607625, Hungary",1
"Q933374, Hungary","Q933374, Hungary",1
"Q854933, Hungary","Q854933, Hungary",1
"Q632146, Hungary","Q632146, Hungary",1
"Q789256, Hungary","Q789256, Hungary",1
"Q144988, Hungary","Q144988, Hungary",1
"Q843039, Hungary","Q843039, Hungary",1
"Q853623, Hungary","Q853623, Hungary",1
"Q843043, Hungary","Q843043, Hungary",1
"Q842996, Hungary","Q842996, Hungary",1
"Q789261, Hungary","Q789261, Hungary",1
"Q378591, Hungary","Q378591, Hungary",1
"Q330162, Hungary","Q330162, Hungary",1
"Q329768, Hungary","Q329768, Hungary",1
"Q841603, Hungary","Q841603, Hungary",1
"Q740853, Hungary","Q740853, Hungary",1
"Q379030, Hungary","Q379030, Hungary",1
"Q830394, Hungary","Q830394, Hungary",1
"Q911667, Hungary","Q911667, Hungary",1
"Q911517, Hungary","Q911517, Hungary",1
"Q843014, Hungary","Q843014, Hungary",1
"Q252325, Hungary","Q252325, Hungary",1
"Q188247, Hungary","Q188247, Hungary",1
"Q791458, Hungary","Q791458, Hungary",1
"Q781435, Hungary","Q781435, Hungary",1
"Q911674, Hungary","Q911674, Hungary",1
"Q854913, Hungary","Q854913, Hungary",1
"Q843035, Hungary","Q843035, Hungary",1
"Q773203, Hungary","Q773203, Hungary",1
"Q752838, Hungary","Q752838, Hungary",1
"Q727143, Hungary","Q727143, Hungary",1
"Q680963, Hungary","Q680963, Hungary",1
"Q1008635, Hungary","Q1008635, Hungary",1
"Q855082, Hungary","Q855082, Hungary",1
"Q680743, Hungary","Q680743, Hungary",1
"Q583620, Hungary","Q583620, Hungary",1
"Q549427, Hungary","Q549427, Hungary",1
"Q547479, Hungary","Q547479, Hungary",1
"Q304274, Hungary","Q304274, Hungary",1
"Q302526, Hungary","Q302526, Hungary",1
"Q247387, Hungary","Q247387, Hungary",1
"Q3599, Hungary","Q3599, Hungary",1
"Q855011, Hungary","Q855011, Hungary",1
"Q946769, Hungary","Q946769, Hungary",1
"Q629849, Hungary","Q629849, Hungary",1
"Q911530, Hungary","Q911530, Hungary",1
"Q126670, Hungary","Q126670, Hungary",1
"Q222242, Hungary","Q222242, Hungary",1
"Q1090008, Hungary","Q1090008, Hungary",1
"Q911634, Hungary","Q911634, Hungary",1
"Q911567, Hungary","Q911567, Hungary",1
"Q755691, Hungary","Q755691, Hungary",1
"Q854965, Hungary","Q854965, Hungary",1
"Q830411, Hungary","Q830411, Hungary",1
"Q551422, Poland","Q551422, Poland",1
"Q797713, Poland","Q797713, Poland",1
"Q325910, Poland","Q325910, Poland",1
"Q849116, Ukraine","Q849116, Ukraine",1
